codigo_provincia,provincia,codigo_canton,canton,anio,vab,participacion_provincial
12,LOS RÍOS,1204,Puebloviejo,2020,162.19360999999998,5.035925212645273
12,LOS RÍOS,1204,Puebloviejo,2021,178.58516999999998,5.300265175054917
12,LOS RÍOS,1204,Puebloviejo,2022,201.60845999999998,5.775780130548639
12,LOS RÍOS,1204,Puebloviejo,2023,246.12104000000002,6.336179526181559
12,LOS RÍOS,1204,Puebloviejo,2024,243.49629,5.558965931016912
12,LOS RÍOS,1205,Quevedo,2007,340.5857611378654,26.435109679251457
12,LOS RÍOS,1205,Quevedo,2008,394.8562283986328,24.844679661642406
12,LOS RÍOS,1205,Quevedo,2009,420.022899519219,23.814834274872094
12,LOS RÍOS,1205,Quevedo,2010,512.5958100257957,25.292565895320752
12,LOS RÍOS,1205,Quevedo,2011,595.4979129405407,25.745552330991877
12,LOS RÍOS,1205,Quevedo,2012,638.374106295877,27.719680327712354
12,LOS RÍOS,1205,Quevedo,2013,682.224469174314,26.609886272881113
12,LOS RÍOS,1205,Quevedo,2014,782.6877404123048,27.76860092297666
12,LOS RÍOS,1205,Quevedo,2015,870.7553190749892,28.486191803087745
12,LOS RÍOS,1205,Quevedo,2016,984.9576563277644,32.24554230936322
12,LOS RÍOS,1205,Quevedo,2017,955.6302302595009,29.806356731845025
12,LOS RÍOS,1205,Quevedo,2018,723.69594,23.040449185643855
12,LOS RÍOS,1205,Quevedo,2019,721.01481,22.947310403858765
12,LOS RÍOS,1205,Quevedo,2020,745.3706999999999,23.14290372411747
12,LOS RÍOS,1205,Quevedo,2021,772.1432799999999,22.916595690093853
12,LOS RÍOS,1205,Quevedo,2022,777.34388,22.26973677943667
12,LOS RÍOS,1205,Quevedo,2023,848.2884400000003,21.838473646237215
12,LOS RÍOS,1205,Quevedo,2024,956.2808099999999,21.831677366728076
12,LOS RÍOS,1206,Urdaneta,2007,39.77315596515334,3.087057241371886
12,LOS RÍOS,1206,Urdaneta,2008,49.81894647774207,3.1346492148287353
12,LOS RÍOS,1206,Urdaneta,2009,53.9567873546358,3.0592902204284917
12,LOS RÍOS,1206,Urdaneta,2010,61.65725957579231,3.042300132471128
12,LOS RÍOS,1206,Urdaneta,2011,68.31022528674447,2.95330082884325
12,LOS RÍOS,1206,Urdaneta,2012,64.67315316043133,2.8082579066285582
12,LOS RÍOS,1206,Urdaneta,2013,62.36858739830609,2.4326612319810015
