anio,trimestre,afiliados_iess,ln_afiliados_iess,fuerza_laboral,ln_fuerza_laboral,tasa_subempleo,ln_tasa_subempleo,sbu,ln_sbu,num_pensionistas,ln_num_pensionistas,tasa_dependencia,ln_tasa_dependencia,gasto_salud_pib,ln_gasto_salud_pib,precio_petroleo_wti,ln_precio_petroleo_wti,dln_afiliados_iess,dln_fuerza_laboral,dln_tasa_subempleo,dln_sbu,dln_num_pensionistas,dln_tasa_dependencia,dln_gasto_salud_pib,dln_precio_petroleo_wti,remesas_pib,matricula_superior,gdp_pc_ppp,embi_ecuador,ln_remesas_pib,dln_remesas_pib,ln_matricula_superior,dln_matricula_superior,ln_gdp_pc_ppp,dln_gdp_pc_ppp,ln_embi_ecuador,dln_embi_ecuador
2020,4,3526092.9630974787,15.075701006622882,7773696.488966794,15.866256347821862,23.640921126811683,3.1629791565339382,399.89476153991603,5.991201416341908,722994.0265885717,13.491156239126926,51.34549674906703,3.938577235334533,8.644456261469168,2.156918220855194,39.86342643343256,3.6854592727919235,-0.005391215690243811,-0.0001747760653341146,0.03656241097323676,0.00018093507759520122,0.010862898807539878,-0.0033647275179271574,0.015130203934759834,0.01496682533920568,3.7423480655659014,58.46215399658333,12613.943073470338,1923.24085615597,1.3197132394443847,0.04687936080150834,4.068379604652337,0.013912638686480072,9.442558074249273,0.014095483283186994,7.56176698795674,-0.1394567155472588
2021,1,3542088.7078853664,15.080227141586509,7928047.740514925,15.885917376734037,23.77221426713548,3.1685174308886412,399.1552339903382,5.989350398846467,730369.5622530679,13.501305934685183,51.17210648104961,3.9351945882985864,8.672661003650658,2.1601756645381784,44.54797228608282,3.7965666374170484,0.004526134963626305,0.019661028912175027,0.005538274354702999,-0.0018510174954409209,0.01014969555825651,-0.0033826470359468175,0.00325744368298464,0.11110736462512483,3.902676806769956,58.627633602897745,12946.296026640328,1487.084549776465,1.3616626784080577,0.04194943896367298,4.0712061486213695,0.002826543969032258,9.46856500510699,0.02600693085771688,7.304572804141954,-0.25719418381478576
2021,2,3581151.778679474,15.091195032522329,8172110.396878886,15.91623774399126,23.380613537366322,3.1519071976742152,398.4553920673757,5.987595552359485,737513.4465950916,13.51103959970121,51.0000324330551,3.9318262686663803,8.616226997799181,2.1536472855840065,52.09903439755669,3.9531464149514233,0.01096789093582018,0.030320367257223424,-0.016610233214426007,-0.0017548464869818758,0.009733665016026904,-0.0033683196322060738,-0.0065283789541719095,0.1565797775343749,4.030216961209722,58.480724722611534,13329.53207868774,1060.4331802519146,1.3938202110379248,0.03215753262986709,4.06869720802225,-0.0025089405991192137,9.497737309682496,0.029172304575505237,6.9664327642421195,-0.33814003989983465
2021,3,3630128.704193624,15.104778661313217,8434300.415781561,15.94781733226319,22.683685684128612,3.121645973775083,398.69368013278984,5.988193403077303,744632.5610633017,13.520646169068861,50.831030502877205,3.9285070047704655,8.494953704518558,2.1394723053760916,61.183047790706766,4.113870154263681,0.013583628790888369,0.03157958827192964,-0.03026122389913244,0.0005978507178179271,0.009606569367651474,-0.003319263895914748,-0.014174980207914967,0.16072373931225803,4.10416434745663,58.34559004313386,13661.304024901941,796.6632417843465,1.4120021527432285,0.01818194170530374,4.066383778209486,-0.0023134298127640562,9.522322591592046,0.024585281909550005,6.680432057232741,-0.28600070700937863
2021,4,3675911.162535058,15.117311595281866,8643313.949146768,15.97229662616934,21.8983559687616,3.086411564085006,400.7640928840393,5.993372957144679,751933.6068055291,13.530403310211854,50.66684819349595,3.925271814938116,8.328634570856709,2.1196995256788607,70.46914681904111,4.2551749802561485,0.012532933968648408,0.024479293906150446,-0.03523440969007696,0.005179554067376024,0.009757141142992865,-0.0032351898323494943,-0.019772779697230902,0.1413048259924672,4.124943306629951,58.415288070765655,13898.380289567096,746.2585204566437,1.4170522758449122,0.0050501231016837345,4.067577637608902,0.001193859399415409,9.539527586398684,0.017204994806638396,6.615072082338975,-0.06535997489376566
2022,1,3710308.144219173,15.126625488875531,8758363.6700899,15.985519649812256,21.171684183472557,3.052664637177163,405.07600301531147,6.004074711266473,759603.6480392535,13.540552060488059,50.50831871163374,3.922138049678362,8.136408095238826,2.0963488166868074,78.92045543643452,4.368440451999833,0.009313893593665412,0.013223023642915166,-0.033746926907842756,0.010701754121794416,0.010148750276204765,-0.00313376525975384,-0.02335070899205327,0.11326547174368429,4.114206702396797,58.75177313069955,14056.644925962173,856.8100942325447,1.4144460336236262,-0.002606242221286026,4.07332133351691,0.005743695908008384,9.550850511424075,0.011322925025391228,6.753216300381302,0.1381442180423269
2022,2,3734398.479110025,15.13309731380941,8796190.272206858,15.989829262097095,20.51902368794736,3.021352440610603,411.1252012186224,6.018897793943269,767792.7305510433,13.551275093610087,50.354551684398366,3.9190890159604526,7.936178103974428,2.071431812267842,86.05431017049501,4.454978610543106,0.006471824933878878,0.004309612284838948,-0.031312196566560146,0.014823082676795885,0.01072303312202827,-0.003049033717909655,-0.024917004418965494,0.08653815854327362,4.094530377665495,59.411299366340884,14154.55223210505,1071.435445070608,1.4096520288397942,-0.004794004783831962,4.0844844333006876,0.011163099783777497,9.557791563849266,0.006941052425190719,6.976754565847744,0.22353826546644218
2022,3,3750287.9367469596,15.137343178131442,8779907.569969805,15.987976438217595,19.941137021474642,2.9927847850481446,418.3062689234131,6.036213865004305,776646.7991183781,13.56274095601231,50.204465795751446,3.916103982815701,7.745711642816888,2.0471393538074425,91.44944482434984,4.51578630400762,0.004245864322031778,-0.0018528238794992546,-0.028567655562458327,0.017316071061035387,0.011465862402221916,-0.0029850331447516254,-0.024292458460399402,0.06080769346451387,4.0884901753443685,60.45012092109498,14210.556506013605,1333.252054929392,1.4081757516194213,-0.0014762772203729124,4.101818577407767,0.01733414410707912,9.561740383309068,0.003948819459802522,7.195376390772899,0.21862182492515458
2022,4,3760082.2866693237,15.13995139987909,8732629.377850896,15.982577071224819,19.43878672334303,2.9672703857339564,426.0137875591246,6.054471710907894,786311.7985187368,13.575108682977978,50.056979729654586,3.9131619511762197,7.582775757519577,2.0258793275447107,94.68459320112645,4.550551296366477,0.0026082217476481873,-0.005399366992776322,-0.025514399314188196,0.018257845903589143,0.012367726965669235,-0.0029420316394812573,-0.021260026262731824,0.03476499235885644,4.118661938341739,61.92449193836716,14243.112045705708,1585.3774057674555,1.4155283383643567,0.00735258674493533,4.125915770874543,0.02409719346677619,9.564028703624539,0.002288320315470216,7.368577768861775,0.17320137808887637
2023,1,3765887.2984164627,15.141494061680401,8677469.510322299,15.97624051306423,19.012735332841128,2.945109035304527,433.64233855519797,6.072220089627913,796933.6735295991,13.588526734145747,49.91101217006939,3.910241663181101,7.46513749383586,2.0102438492858172,95.33848910395233,4.55743360219938,0.0015426618013112403,-0.006336558160588979,-0.02216135042942957,0.017748378720018998,0.013418051167768397,-0.0029202879951188976,-0.015635478258893443,0.006882305832903057,3.935971467174784,63.89066656156279,14270.673149199234,1300.0,1.3701577299703331,-0.045370608394023515,4.15717328751589,0.03125751664134757,9.565961881691816,0.0019331780672775523,7.170119543449628,-0.1984582254121472
2023,2,3769808.741527724,15.142534826447038,8637541.781856176,15.971628584309016,18.66374538925757,2.926582892816047,440.5865033410743,6.088106801445756,808658.3689284442,13.603131818753562,49.76548180095749,3.9073216071734658,7.410563897519111,2.0029065359428175,92.9898663359549,4.532490523086716,0.001040764766637281,-0.004611928755213768,-0.018526142488479724,0.015886711817842958,0.0146050846078154,-0.002920056007635008,-0.007337313342999696,-0.02494307911266347,4.471342900997047,66.40489893408716,14311.694114512064,1800.0,1.497688788785821,0.12753105881548787,4.195770832888661,0.03859754537277027,9.568832252301693,0.0028703706098767157,7.495541943884256,0.3254224004346282
2023,3,3773952.385542454,15.143633388387604,8635960.006924689,15.971445439633982,18.39257943188099,2.9119472915253546,446.2408633461946,6.100858858590006,821631.8294927513,13.619047677708725,49.61930730628049,3.90438001819605,7.4368220143227015,2.006443608978505,87.21745870026169,4.468404525327237,0.0010985619405659008,-0.0001831446750344412,-0.014635601290692524,0.012752057144250095,0.015915858955162676,-0.002941588977415588,0.003537073035687399,-0.06408599775947899,4.616752426232724,69.52344319934562,14384.629239662068,1950.0,1.529691519871995,0.03200273108617391,4.2416640079145695,0.04589317502590884,9.573915501559787,0.0050832492580941135,7.575584651557793,0.08004270767353638
2023,4,3780424.0,15.145346730617433,8695838.0,15.978355078354825,18.2,2.9014215940827497,450.0,6.1092475827643655,836000.0,13.636383892066839,49.47140737,3.9013948737939184,7.56167889,2.0230932409331763,77.6,4.351567427189173,0.0017133422298289958,0.006909638720843603,-0.010525697442604898,0.008388724174359652,0.017336214358113722,-0.002985144402131823,0.016649631954671396,-0.1168370981380642,4.978623858353327,73.30255350074353,14507.932822667124,2000.0,1.605153519185389,0.07546199931339403,4.294595444585202,0.05293143667063216,9.582450870027248,0.008535368467461169,7.600902459542082,0.02531780798428951
