iso2,pais,year,gei_total_exclulucf_MtCO2e,renew_cons_pct_tfec,wgi_va_est,wgi_ge_est,indice_riesgo_climatico,tecnologia,informalidad,credito_privado_pct_gdp,superficie_forestal,poblacion,incertidumbre_energetica,vab_manufactura,vab_agricultura,vab_servicios,huella_ecologica,impuesto_medioambiental_moreno,co2_emissions_moreno,PIBpc,renta_rec_nat,impuestos_ambientales,protec_der_lab,innovacion_financiera_access,forest_area_km2,ghg_total_incl_lulucf_mt_co2e,gdp_per_capita_const2015_usd,trade_pct_gdp,fdi_inflows_pct_gdp,renewable_energy_pct_final_energy,domestic_credit_private_pct_gdp,wgi_voice_accountability_est
PA,Panamá,2017,16.088,23.6,0.4646,,103.0907338,128.825871183278,42.807449,84.4380104002795,42480.8,4098707,,3639194694.147709,2.572621883662402,40692375139.32422,113145457914217.0,0.616810748207665,10.1483,15694.629751849472,0.124276365709136,74.15033508422387,,0.708955109,42480.8,-10.5874,15045.545619615,84.0475372059131,6.34573158684694,23.6,84.4380104002795,0.4645761
PA,Panamá,2018,16.032,24.5,0.4994,,104.6464824,137.297557979395,45.135975,83.9514799603357,42366.7,4167860,,3656935794.496382,2.4461816961589906,42587319025.58498,11316166496143.0,0.664763104152917,9.9261,16151.327343348576,0.0994393790926708,80.42265464607694,,0.705187082,42366.7,-10.7455,15375.6434854475,86.1309615270001,6.3940456399755,24.5,83.9514799603357,0.4994086
PA,Panamá,2019,19.3191,19.0,0.5255,,106.268117,137.570004959029,46.699109,83.3265567540137,42252.5,4234700,,3616753800.662174,2.4550807697922106,44237389833.13565,113185114092724.0,0.613969427477314,13.1641,16477.906626811135,0.31611229608813,54.93835851648352,,0.85279125,42252.5,-7.9548,15602.5420714581,80.4286505707227,6.7135041995988,19.0,83.3265567540137,0.5255263
PA,Panamá,2020,15.9737,28.5,0.5177,,107.6632322,142.283080390407,,100.153891512579,42138.4,4293261,,2888959316.942081,3.064188374550776,39432078732.96289,11307645816126.0,0.561299781807578,9.7127,13290.560839774873,0.535097865738947,78.44740212221004,,0.772554159,42138.4,-10.2644,12647.0826553801,68.7004234799646,-2.85980025111741,28.5,100.153891512579,0.5176533
PA,Panamá,2021,17.1823,28.0,0.4668,,107.6477427,147.899862038176,,,42024.233,4345405,,3207940153.679859,2.802892166697085,44359456492.73057,113414262870351.0,0.586162854386682,10.7711,15509.80691241387,3.6647948599442,79.278975629905,,,42024.233,-10.7391,14552.9401400295,80.1334636057057,2.71982266254139,28.0,,0.4667899
PA,Panamá,2022,18.0636,,0.4472,,107.7032881,152.062171804817,,,41910.111,4400773,,3434556650.3036613,2.6037030211120857,48836954971.65429,113115147276759.0,0.416400429665374,11.4431,17378.607001755714,,,,,41910.111,-9.8578,15956.0653932059,93.4752688168442,3.2250848191713,,,0.4471573
PA,Panamá,2023,19.4931,,0.4467,,,156.586507591014,,,41795.959,4458759,,3530944491.4366503,2.496274911868752,51343516171.28044,113108219658909.0,0.603362152879812,12.7389,18797.193399404456,,,,,41795.959,-8.4283,16877.1508423953,88.3489105288611,2.84826789984183,,,0.4467096
PA,Panamá,2024,,,,,,,,,,4515577,,3602527765.998597,2.682140780253392,53358140370.507324,113098753748794.0,,12.365,19161.218850159614,,,,,,,17122.720655567,83.6737787798304,3.74510335231647,,,0.4411062
PE,Perú,1990,,39.4,,,,0.007462991,,8.01727273669053,764485.4,22014771,,9604256881.158354,,,11767102007636.0,,20.8441,1199.6666675661506,9.33591696551231,76.80330243337195,,0.313,764485.4,,2706.92253156841,29.469676899683,0.15524195104656,39.4,8.01727273669053,
PE,Perú,1991,,39.9,,,,0.025240218,,6.97792993174603,763334.69,22483775,,10197179932.784262,7.862396120143685,,117386391756086.0,,20.2383,1527.3887947286555,3.44013922413401,80.27206186990747,,0.27,763334.69,,2709.27754515647,26.659254111884,-0.0203835211937861,39.9,6.97792993174603,
PE,Perú,1992,,37.3,,,105.1352885,0.093503571,,9.07959617883951,762183.98,22946340,,9955546166.038431,7.818050407086018,,118434496734401.0,,21.1123,1567.4091076512836,2.84163070262317,74.85139460448103,,0.353,762183.98,,2640.31373880219,27.9772921552067,-0.219650047241117,37.3,9.07959617883951,
PE,Perú,1993,,37.1,,,105.9799994,0.154376891,,11.1164859235556,761033.27,23413783,,10434114177.324335,8.29164049726758,,118714091688679.0,,22.2129,1487.6740431417534,2.26467553978964,80.41599135602378,,0.364,761033.27,,2723.2842310292,28.7665865706199,2.18358771544823,37.1,11.1164859235556,
PE,Perú,1994,,35.9,,,105.816647,0.21765183,,13.2835593787724,759882.56,23881493,,11977123968.21342,8.415585469521906,37167138634.01534,11944066501463.0,0.0,22.7871,1879.366577579185,3.01892940642677,81.09164250598765,,0.415,759882.56,,2998.57693125514,28.9229957698901,7.32850781495285,35.9,13.2835593787724,
PE,Perú,1995,,33.3,,,107.1540202,0.300800992,,15.8738764208443,758731.85,24348919,,12654246792.692411,8.038216242734674,40159236228.65205,119385136596383.0,0.0,25.8883,2189.5343151531138,3.19428115750427,80.29608523290386,,0.358,758731.85,,3158.98338644792,30.9272178475508,4.79618741233796,33.3,15.8738764208443,
PE,Perú,1996,,31.7,,,106.8492977,0.806879781,,21.025323363273,757581.14,24811171,,12876299216.914268,8.504048493429494,41385573653.20544,119949871405071.0,0.0,28.4486,2226.916824292651,2.80473952192198,77.92959703566466,,0.351,757581.14,,3186.90077024092,31.6542040912644,6.282348119331,31.7,21.025323363273,-0.610698
PE,Perú,1997,,31.7,,,106.6423542,1.662951236,64.86306,24.4097995545657,756430.43,25274147,,13458256716.72675,8.048158548787967,43742958769.99897,119929049801916.0,0.0,28.371,2300.6720077446143,2.59268217140284,74.42469493508665,,0.418,756430.43,,3331.15151093297,33.4695458506827,3.67902174881379,31.7,24.4097995545657,
PE,Perú,1998,,39.4,,,106.9339488,2.876425359,67.813698,28.1910496598723,755279.72,25738095,,13090127477.276054,8.378335158008685,43322855341.45264,119881912796412.0,,27.2745,2156.3937765161345,1.33224077596512,74.99327052489906,,0.384,755279.72,,3258.29746206218,32.9530217853936,2.96199214687156,39.4,28.1910496598723,-0.7018031
PE,Perú,1999,,36.7,,,110.0839234,3.859914577,69.603705,28.9773282546112,754129.01,26186504,,12908804245.504065,8.264501733790967,43756216471.88603,120711763316964.0,0.193787264941537,29.3146,1916.5339736790752,2.05435185498836,77.06932773109244,,0.391,754129.01,,3250.37802318947,33.2057765558493,3.86553540501237,36.7,28.9773282546112,
PE,Perú,2000,56.5293,38.6,-0.6604,,111.0475906,4.78923658781448,69.135641,26.3416775572587,752978.3,26598331,,13625481381.88148,8.069374916936162,44875249371.791016,120690448769693.0,0.25987004260721,28.9865,1945.4133845169831,3.00673261080851,85.94044795783927,,0.375,752978.3,160.7093,3286.27308475523,35.5380321623178,1.56479019339424,38.6,26.3416775572587,-0.6604451
PE,Perú,2001,53.7328,41.2,,,110.5477746,6.65051190633231,67.766138,23.4478078840921,751730.27,26964601,,13743752690.726276,7.89362669632438,44569907925.204575,121288838649084.0,0.350593714139588,26.9396,1929.5727303884632,1.87027989928496,88.54846123101518,,0.398,751730.27,157.9128,3261.6642505136,35.0644014310212,2.19922450158059,41.2,23.4478078840921,
PE,Perú,2002,55.356,40.2,0.249,,109.5227414,8.45398950030337,67.207316,22.2020482940237,750482.24,27288217,,14656243252.343426,7.523963236477053,46237063937.50284,121588056671563.0,0.512468604766562,28.102,2007.3701962675275,2.00486620297994,86.33701736078172,,0.445,750482.24,159.536,3398.74991419297,35.2491813317695,3.93562084538866,40.2,22.2020482940237,0.2489563
PE,Perú,2003,55.3906,40.9,0.2093,,108.1824222,10.6246952102736,69.639306,19.9857411626907,749234.21,27580490,,15227626827.19296,7.312919344024822,48399726557.83012,121289047186861.0,0.507252679706581,27.5531,2129.4411419763424,3.0037165322875,85.25901445047181,,0.489,749234.21,159.5706,3502.79165687646,37.6246103251002,2.27308642513175,40.9,19.9857411626907,0.2092852
PE,Perú,2004,59.3493,37.8,0.0811,,112.7988421,14.6938463366794,67.663555,17.9102399219746,747986.18,27852190,,16361386559.331009,6.934433062057166,50335351033.34142,121271350200186.0,0.489004928489023,31.8204,2397.2514727771386,6.234603660457,77.35179024774578,,0.368,747986.18,163.5293,3640.60299869744,41.9360782679273,2.39489207548148,37.8,17.9102399219746,0.0810565999999999
PE,Perú,2005,60.1948,38.4,0.1622,,111.3637143,19.8687599595462,67.205699,19.066421608863,746738.15,28101180,,17438752025.00001,6.854264623188926,52749081383.154976,121330761189822.0,0.218968528476049,31.8397,2706.669472976084,7.82322862890974,72.52383804504073,,0.43,746738.15,164.3748,3835.13219279722,47.3573174768394,3.39034816926813,38.4,19.066421608863,0.1622346
PE,Perú,2006,59.7671,38.7,0.2213,,110.3712772,32.1982838102898,65.793103,20.8131640208248,745490.12,28324491,,18706448140.002037,6.603484330160436,57364418852.58906,122025843371014.0,0.216905115018584,31.49,3129.5599649698206,13.4308080436867,73.91802543006732,,0.465,745490.12,163.9471,4091.36268615581,51.7850560338442,3.91065680458787,38.7,20.8131640208248,0.2212619
PE,Perú,2007,62.9142,36.0,0.2291,,109.3056326,54.0373967003052,63.940973,24.6070736917389,744242.09,28530699,,20680639093.269005,6.7058083849192816,62655484815.07941,121653724780376.0,0.217224803231211,34.3741,3581.089308191696,14.213314090691,66.1279865771812,,0.486,744242.09,167.0942,4407.79121686416,55.6881132836815,5.37428655925625,36.0,24.6070736917389,0.2290932
PE,Perú,2008,68.0389,33.7,0.2937,,108.653468,72.9545042955996,63.858514,29.7639607500021,742994.06,28719041,,22441785039.87515,7.160941145784605,67876119236.29475,122512403741926.0,0.214596347897378,38.9946,4197.584446341415,12.0258973772881,60.23324052929584,,0.465,742994.06,172.2189,4778.52642172313,58.4337673899053,5.74335697642786,33.7,29.7639607500021,0.293699
PE,Perú,2009,71.5696,32.9,0.2285,,107.8231218,85.4778092987493,63.1832,30.0145290325562,741746.03,28896811,,20991199185.69922,7.403906655712571,70258362544.12651,122069271768318.0,0.276337573453064,41.9747,4181.187554622527,8.9210124490135,62.15033366287691,,0.506,741746.03,169.9346,4801.17153740507,48.1119296153519,5.32237544034606,32.9,30.0145290325562,0.2285462
PE,Perú,2010,75.8019,32.2,0.265,,107.134544,100.100151210105,62.969926,30.261687153432,740498.0,29086019,,23115383222.69983,6.827997235978349,76298902966.41994,121774575724001.0,0.319268197616569,45.8483,5072.114940196154,11.2141792512141,57.4201545122676,,0.473,740498.0,168.2501,5167.39259325937,51.6728089370033,5.73087732837535,32.2,30.261687153432,0.2650259
PE,Perú,2011,79.6554,30.6,0.3102,,106.7079442,110.774364366799,63.247562,32.3092275000503,738787.46,29304086,,25041795700.20831,7.100110136582045,82164607445.07771,121847498403853.0,0.178572648267796,49.1793,5861.3579364524485,12.7665949125059,55.84771106510237,,0.429,738787.46,173.5844,5453.45718713631,55.9882802838607,4.47262658184166,30.6,32.3092275000503,0.3102027
PE,Perú,2012,79.815,30.8,0.306,,106.2292807,99.4508054485687,61.734356,34.0437468209084,737076.92,29550366,,25360971583.34907,6.7252342407764925,88379155204.63885,121834920205967.0,0.135115808920061,49.1215,6519.378529815272,9.99927931288698,56.8825842555015,,0.444,737076.92,175.0322,5740.04346272472,52.6198952632294,7.36173683394684,30.8,34.0437468209084,0.3059787
PE,Perú,2013,81.89,28.4,0.2042,,104.0564995,99.9174254916985,61.915535,37.7199291764532,735366.38,29817919,,26691327994.427807,6.668310164914011,93537644148.25858,121123470544568.0,0.149974442618458,50.3235,6746.800256966015,7.65420483078558,52.67379324537534,,0.534,735366.38,193.939,6021.46142765232,49.7871424471444,4.75734900182415,28.4,37.7199291764532,0.204162
PE,Perú,2014,84.8165,28.6,0.2195,,102.0259261,105.858105967274,62.33471,40.8996268175973,733655.84,30115826,,26397607856.56821,6.804247413782518,97923871956.95683,121312665426648.0,0.149734050442036,53.2525,6667.134103608605,5.66292821656372,50.32788484467472,,0.439,733655.84,173.5736,6103.91864749969,46.8531210912899,2.12302965027806,28.6,40.8996268175973,0.2195209
PE,Perú,2015,86.7675,27.4,0.2728,,100.0,112.404818501786,62.609613,43.8679314540478,731945.3,30457600,,26170072656.439644,7.045644059720457,102574425197.02844,120662717099664.0,0.365787801778907,54.9014,6231.711503388939,3.91148648466656,50.99021258026307,,0.404,731945.3,167.4755,6231.71150338894,45.1627686891148,3.86551316954964,27.4,43.8679314540478,0.2727774
PE,Perú,2016,89.1612,27.2,0.2654,,98.21572157,119.654538672257,62.858361,42.8090253456419,730102.8,30866494,,26154015955.569984,6.935034616501048,106746872562.79778,120887256235831.0,0.392007942340829,57.5009,6217.03599995447,4.40523816648386,49.29590889280504,,0.379,730102.8,189.504,6392.25474941014,45.3888411964154,3.54628188735842,27.2,42.8090253456419,0.2653854
PE,Perú,2017,87.2031,27.6,0.3135,,96.84283,124.232520236388,63.487849,42.4146143080756,728347.8,31324637,,26299309517.097862,6.7797595601092455,109938664292.10838,120988128020722.0,0.394637123558661,55.2172,6736.16693725487,5.8962563954339,57.22765645583242,,0.453,728347.8,163.4021,6457.41940254721,47.5135503619971,3.5133314939664,27.6,42.4146143080756,0.313525
PE,Perú,2018,87.2921,27.9,0.359,,96.20206139,132.156626658621,63.809731,43.9039424432995,726760.4,31897584,,27823912846.01441,6.885842851440975,114466169486.54063,121806213048921.0,0.401445895777405,55.3468,6978.491215486268,5.95602611154103,60.93005058776432,,0.474,726760.4,162.5741,6593.14437459526,48.631470171736,2.63824619479376,27.9,43.9039424432995,0.3589581
PE,Perú,2019,91.2634,27.1,0.3432,,94.49185331,122.790350843591,63.621453,44.7242368945336,725032.0,32449303,,27495337918.462143,6.853031034772384,118800609397.24255,121093204334172.0,0.395404104241793,58.1719,7037.008036926039,2.49912146958912,60.13590733590733,,0.505,725032.0,192.0574,6626.26083494969,46.9435053754409,2.09128983397663,27.1,44.7242368945336,0.3431757
PE,Perú,2020,80.1418,31.6,0.3642,,95.04670904,119.854099046125,68.012058,55.3124099083207,723303.7,32838579,,24065469961.963005,7.7158463734968,105914537466.20056,122340273082699.0,0.282419732078971,47.5328,6133.325524101831,3.97961448773443,64.28993316704431,,0.431,723303.7,180.9358,5831.83024758521,44.245967197744,0.329387076302566,31.6,55.3124099083207,0.364213
PE,Perú,2021,93.5085,30.6,0.2155,,96.04886533,129.993736857913,67.902437,47.1314277768001,721575.333,33155882,,28525708162.07361,7.122663475584694,118094222468.57243,124053051807544.0,0.289870154046633,59.6288,6826.20255614477,12.7247082349187,61.77945280005616,,,721575.333,194.3025,6547.84718181776,55.427249365522,3.15570902335973,30.6,47.1314277768001,0.2154894
PE,Perú,2022,97.6301,,0.1422,,95.60915328,124.119322949561,66.50981,45.6681929864133,719847.011,33475438,,29022291008.481567,7.174162292069776,122385989151.32536,124298021771994.0,0.109336506115384,63.74,7350.630343004173,,,,,719847.011,198.4241,6667.51695632036,57.2969759649721,4.55221582089149,,45.6681929864133,0.1421732
PE,Perú,2023,99.2574,,0.1478,,,121.975084691173,65.267436,43.1206589109506,718118.659,33845617,,27095095277.27213,7.2405039987112865,123601968996.27948,12428390239727.0,0.310221717362952,65.0789,7887.54185920108,,,,,718118.659,200.0514,6568.0002779793,50.7851842068664,1.62534746680837,,43.1206589109506,0.1478334
PE,Perú,2024,,,,,,124.623544414599,64.507407,39.9652274988428,,34217848,,28163844952.230583,7.337421861604695,127459131639.04707,124268375957226.0,,69.2652,8452.371670566214,,,,,,,6711.19403272527,51.4758878672647,2.35092628744149,,39.9652274988428,0.0455746
PY,Paraguay,1990,,78.5,,,,0.0,52.30933,14.3157588729945,255458.6,4035747,,4022517529.9396415,18.60193589044638,7690637445.023949,74807235159896.0,,2.184,1440.1582961002937,2.70185516463716,99.97425050579363,,0.032,255458.6,,4059.77343113365,91.3083408020561,1.32309849875687,78.5,14.3157588729945,
PY,Paraguay,1991,,79.2,,,,0.0,,16.943490864555,252904.39,4144364,,4150597798.439912,16.001244397432068,7996275031.382628,740233770302179.0,,2.1343,1685.2689008262091,2.37235297949305,99.962522571633,,0.039,252904.39,,4091.49044786505,89.1393192206208,1.232752955211,79.2,16.943490864555,
PY,Paraguay,1992,,75.7,,,74.23358507,0.035070893,,19.9674747380848,250350.18,4253600,,4381930292.933245,14.948957846144989,8155800577.488752,741128440248258.0,,2.5581,1682.6744477761083,2.58028051902425,99.9594709111676,,0.045,250350.18,,4054.04426060898,89.4975575588359,1.64165207328915,75.7,19.9674747380848,
PY,Paraguay,1993,,72.6,,,74.19371617,0.077287822,51.949921,23.1053892876801,247795.97,4362696,,4590767930.403668,16.718912733494047,8465851825.6027775,74772445192183.0,,2.9158,1661.7095530621752,2.65203801608256,99.9554650718921,,0.045,247795.97,,4147.78440621619,113.603763547842,1.03454930935037,72.6,23.1053892876801,
PY,Paraguay,1994,,69.9,,,74.37271653,0.170400158,,26.8791011636639,245241.76,4471417,,4629102468.923036,18.16377248374929,8883736659.973694,738404040570969.0,0.806062893618724,3.4014,1760.288070832916,2.2446170941753,99.9807782079798,,0.057,245241.76,,4262.14495791768,123.079329466864,1.7418411059262,69.9,26.8791011636639,
PY,Paraguay,1995,,70.2,,,78.92144203,0.343338075,77.121907,23.9644446507837,242687.55,4579806,,4778436316.178473,18.443783101919443,9286450101.541412,741369651379567.0,0.870187979002146,3.8597,1978.7151409957487,2.63965820175389,99.7182565049601,,0.058,242687.55,,4445.18978188973,118.064074196549,1.04280102601092,70.2,23.9644446507837,
PY,Paraguay,1996,,70.8,,,79.21733722,0.697419336,,25.7856591710819,240133.34,4687543,,4847212571.7788,18.365011954007944,9549606683.126965,735240114474058.0,0.783913886092852,3.8134,2088.1710910223564,2.22608401252279,99.96653877041136,,0.059,240133.34,,4411.3728007829,103.035267206036,1.42822235904122,70.8,25.7856591710819,-0.2822357
PY,Paraguay,1997,,69.5,,,80.34427357,1.748338466,70.789197,32.7741011877268,237579.13,4794412,,4949870741.824005,16.427973720506074,9972472950.233786,730999997858147.0,1.00877884178617,4.2206,2078.5084131382387,2.01417230058798,99.97837370242216,,0.061,237579.13,,4496.02336469197,95.9342762479745,2.3170574100351,69.5,32.7741011877268,
PY,Paraguay,1998,,67.4,,,81.9180468,4.702393647,,24.5219309952657,235024.92,4900025,,4929596812.862531,14.800937309582698,10052163661.392405,725469197587623.0,1.19929367939818,4.4217,1889.88455618586,1.90038248473524,99.97838177780396,,0.057,235024.92,,4402.11110078307,101.606320138559,3.6779944686054,67.4,24.5219309952657,-0.4814149
PY,Paraguay,1999,,65.9,,,84.62560968,8.667097358,68.627635,25.0551605442253,232470.71,5003135,,4904467803.383162,14.004558328132982,9927766487.164366,720972120331317.0,1.23266768319606,4.4184,1766.3065728825868,1.75811595698581,99.9711371945353,,0.052,232470.71,,4252.49065726724,77.5552756906357,0.986752370140912,65.9,25.0551605442253,
PY,Paraguay,2000,24.8876,70.4,-0.6315,,85.96760771,16.091575002529,,23.7603984264133,229916.5,5100868,,4768395097.9399605,12.856657764325528,9779118336.571796,715529357795224.0,1.18776192796704,3.6426,1736.1172921076502,1.46125820906746,99.9801839527406,,0.052,229916.5,44.3602,4074.48953320457,78.6447297611485,1.21729436901028,70.4,23.7603984264133,-0.6314658
PY,Paraguay,2001,25.4599,69.8,,,88.58034641,22.1678670406032,70.793622,24.1686675413357,226495.06,5187689,,4790486816.654797,11.37331718572698,9739549902.78321,713933054227773.0,1.43292542122111,3.7869,1637.686151229318,1.60887106842193,99.9813756426948,,0.052,226495.06,45.7153,3972.88427866739,72.6056990118238,1.16763488895181,69.8,24.1686675413357,
PY,Paraguay,2002,24.6225,67.7,-0.5925,,90.22765621,31.6843580175956,74.20774,20.8556279671977,223073.62,5261328,,4781798322.632397,11.009643264468242,9772098317.237452,706726969636722.0,1.65131657621505,3.9651,1367.7650693599712,2.06807979138211,99.98303326972535,,0.049,223073.62,44.3658,3916.44022308731,79.4415656482927,1.25620797120523,67.7,20.8556279671977,-0.5925036
PY,Paraguay,2003,26.5315,67.0,-0.5002,,91.53320738,33.2369524387414,72.470114,12.6861707511378,219652.18,5326436,,4824861256.29009,13.008943267283565,10015147315.295658,706215593684411.0,1.60775336821036,4.0925,1443.9988523620518,2.14219181665103,99.98306001429371,,0.048,219652.18,47.2056,4035.71833919936,81.1273637701163,-0.750191694990596,67.0,12.6861707511378,-0.5002468
PY,Paraguay,2004,25.6299,66.8,-0.3427,,92.34760161,32.4608610522116,73.831363,12.2968111859529,216230.74,5388175,,4925388823.196914,13.933350494158844,10490247831.865433,687905022195463.0,1.41332875688231,4.1409,1786.215339385431,1.64919367692685,,,0.045,216230.74,47.323,4151.34584799423,80.1044466155542,0.976461922292792,66.8,12.2968111859529,-0.3426763
PY,Paraguay,2005,25.8198,68.8,-0.2438,,93.43323837,34.6359471940386,70.902608,12.2808884618236,212809.3,5448097,,4916984186.859598,12.713952826632717,10932075145.326649,678802418692206.0,1.26217694075078,3.8195,1970.87169852378,1.6488717465954,99.98532228432944,,0.043,212809.3,49.0745,4193.28086525675,85.0219636540457,0.067986029076693,68.8,12.2808884618236,-0.243754399999999
PY,Paraguay,2006,27.6408,66.5,-0.2285,,93.95570259,58.7239798094438,70.766199,11.6682860592129,209387.86,5505148,,4996591708.615371,11.793595802627172,11604632949.359888,665221416329145.0,1.20663633439807,4.116,2439.4312469457595,1.92110670134396,,,0.04,209387.86,73.075,4349.31197066239,84.7335313048126,1.39842122336644,66.5,11.6682860592129,-0.228459599999999
PY,Paraguay,2007,29.7009,68.4,-0.1723,,95.12372058,84.4402781170439,68.562646,13.7176649664943,205966.42,5559386,,4995951272.411226,12.709734775846416,12359941104.54449,676053628770146.0,1.18468233202769,3.9111,3211.9362165954644,1.74879846359446,,,0.04,205966.42,76.9534,4540.38235899258,79.0011374202968,0.588024684579866,68.4,13.7176649664943,-0.1722539
PY,Paraguay,2008,30.91,65.8,-0.0916,,96.09258046,103.156367048871,66.471603,18.7596980138574,202544.98,5613574,,5360710924.749412,13.417645491229324,12944402999.701836,670630847259931.0,1.11101172110679,4.5677,4384.954694378032,1.53670993415519,,,0.04,202544.98,76.359,4788.66318778074,80.7775746572591,1.83503669212255,65.8,18.7596980138574,-0.0915827999999999
PY,Paraguay,2009,33.4615,65.4,-0.0887,,96.82374069,99.0725654866065,68.34684,21.5814306496786,199123.54,5671236,,5156237340.800259,9.94793815604534,13363805935.639929,639636283088797.0,1.06870145900464,4.7128,3941.848154794308,1.62701325231846,,,0.041,199123.54,79.5383,4727.59685811389,70.8419818624334,0.860674450934396,65.4,21.5814306496786,-0.0886642
PY,Paraguay,2010,36.4537,63.6,-0.0815,,97.87758544,103.187311333571,64.975674,25.4241390581651,195702.1,5737971,,5408687717.739392,13.014479782058302,14497746328.925758,665390876578108.0,1.17258414413311,5.2439,4750.962736694582,2.08299287196264,,,0.038,195702.1,83.8656,5191.05014254362,81.2575233746789,2.76173378510708,63.6,25.4241390581651,-0.0814527999999999
PY,Paraguay,2011,36.8326,62.5,-0.0791,,98.6725805,112.286723170157,61.614318,28.9522503182021,191559.56,5814626,,5626646029.463166,13.796226345799177,14965559997.180237,66274856765158.0,1.04986476271952,5.451,5805.401545429248,1.67187532266737,,,0.035,191559.56,83.7317,5342.19015717538,78.4921238489902,1.95875255092925,62.5,28.9522503182021,-0.0790865999999999
PY,Paraguay,2012,38.0052,63.4,-0.1957,,99.27883763,115.205931550373,62.147053,31.5463020861612,187417.02,5897008,,5801571303.14981,10.042228896802518,15574557959.13685,618478744768395.0,1.08530877227548,5.4123,5642.1699167284605,1.69034010085165,99.9973769403171,,0.035,187417.02,73.5051,5230.26244858989,74.7649574561086,2.61172771954696,63.4,31.5463020861612,-0.195720099999999
PY,Paraguay,2013,38.7559,62.5,-0.2113,,99.64259399,117.899905473431,61.026465,34.3778942788017,183274.48,5982445,,6246350083.674933,12.864839578348846,16203105819.956629,653001770632443.0,1.09405445592866,5.641,6435.683427330044,1.6980914846184,,,0.035,183274.48,73.936,5583.12274473566,73.369871384133,1.13236628162524,62.5,34.3778942788017,-0.211326699999999
PY,Paraguay,2014,41.1167,62.5,-0.1894,,99.96452242,120.354274622389,59.252519,38.1381490369587,179131.94,6069811,,6682907155.933346,11.770856505010194,16993652904.650469,640970214232347.0,1.1712934761315,5.9499,6652.254789424609,1.68579710915118,,,0.017,179131.94,81.9481,5794.47644689985,69.0837249630891,2.5135375460501,62.5,38.1381490369587,-0.189373699999999
PY,Paraguay,2015,40.8604,60.5,-0.1456,,100.0,120.341971874801,60.655578,43.3496464702931,174989.4,6159103,,7030991082.14313,9.440420725193858,17614081442.958706,629506082128882.0,1.24597366601556,6.661,5879.337923087617,1.69931574477657,,,0.017,174989.4,82.2327,5879.33792308762,66.9150655259457,2.22350808882639,60.5,43.3496464702931,-0.145595399999999
PY,Paraguay,2016,41.2092,62.5,-0.1634,,100.9639718,119.848343592368,61.183702,41.3557191307979,173331.3,6249126,,7352643071.882642,10.69651340754464,18109575356.499954,62573531143962.0,1.22149850400931,7.5122,5775.159633995956,1.89364402448299,,,0.017,173331.3,64.4397,6041.95879367349,67.7593152322119,2.27032682691763,62.5,41.3557191307979,-0.163387099999999
PY,Paraguay,2017,42.4376,60.1,-0.1312,,101.411337,117.821037884979,61.22073,41.0753441198312,169402.7,6338660,,7809715395.744523,10.184824482162725,19055521870.766277,626467950874097.0,1.21957484907892,8.4688,6152.267115377905,1.68483913659766,,,0.017,169402.7,64.343,6243.1336313903,71.0801344038459,1.9468132140751,60.1,41.0753441198312,-0.131242
PY,Paraguay,2018,42.0004,59.2,-0.1065,,101.9849448,115.749958536773,58.800391,44.5121924181158,166609.3,6427382,,7993763072.89341,9.950203385475504,19909977845.278152,622452388553233.0,1.08887994932629,8.7429,6258.449916409836,1.51126155574886,,,0.016,166609.3,63.8811,6354.2392005316,72.0692236259495,0.787454987833137,59.2,44.5121924181158,-0.1065124
PY,Paraguay,2019,42.4081,60.1,-0.107,,102.0345878,119.137051427631,58.724666,47.6522798387756,163816.0,6515058,,7908360638.346672,9.667473664156002,20389929931.7679,601247596822072.0,1.09246655634867,8.5218,5821.181995487379,1.37779411178328,,,0.031,163816.0,64.9643,6243.53620897823,71.2221617342433,1.28022785728015,60.1,47.6522798387756,-0.107033999999999
PY,Paraguay,2020,42.5845,61.5,-0.1215,,102.181684,119.099952314893,63.264694,50.6445339195476,161022.6,6603739,,7807133440.941194,10.72799028221327,19763575326.361942,612590590742216.0,1.07336374357595,7.8549,5365.472207211041,1.68263325547904,,,0.015,161022.6,53.8089,6109.19608100826,62.7602174748575,0.816723740272366,61.5,50.6445339195476,-0.121548999999999
PY,Paraguay,2021,42.4038,58.8,-0.1703,,102.9592878,119.312639901188,61.642342,49.4128286155417,158229.267,6684182,,8344821042.751607,11.278900780265278,21047475108.18417,594483085898932.0,0.941853275848206,7.9771,5976.93179789949,1.34701587848651,,,,158229.267,47.1032,6278.11006663809,69.74227302112,1.46195175389463,58.8,49.4128286155417,-0.1702578
PY,Paraguay,2022,41.1976,,-0.1905,,103.451755,128.088057269442,57.93317,50.958351378503,155435.889,6760464,,8336081498.601697,10.897480451264528,21363450685.18996,554110965161946.0,0.806428479479831,8.0051,6205.625953793195,,,,,155435.889,45.897,6218.19790694162,73.7379050218566,2.03844719825164,,50.958351378503,-0.190507999999999
PY,Paraguay,2023,40.9546,,-0.1565,,,126.605481531224,57.57756,52.2331541884677,152642.541,6844146,,8682998824.038841,11.5900739623011,22117173325.38344,554023822057751.0,1.00501704307608,7.7424,6299.990265337135,,,,,152642.541,45.654,6449.23028812969,82.4052107741573,2.57834141880415,,52.2331541884677,-0.1564693
PY,Paraguay,2024,,,,,,,57.51387,57.389211690179,,6929153,,9068292820.580574,10.71499768278031,23179093098.01773,,,8.0253,6416.097089708445,,,,,,,6640.83816613117,76.8311565430624,2.46843780233781,,57.389211690179,-0.1497783
